Date,Rented Bike Count,Temperature(∞C),Humidity(%),Visibility (10m),Dew point temperature(∞C),Functioning Day,Seasons_Spring,Seasons_Summer,Seasons_Winter
1515196800000000000,951,20.1,63.0,1698,12.8,1,0.0,1.0,0.0
1515196800000000000,766,19.5,65.0,1662,12.7,1,0.0,1.0,0.0
1515196800000000000,551,19.0,72.0,1258,13.8,1,0.0,1.0,0.0
1515196800000000000,365,18.6,72.0,1340,13.4,1,0.0,1.0,0.0
1515196800000000000,264,18.1,76.0,561,13.7,1,0.0,1.0,0.0
1515196800000000000,305,17.8,75.0,1210,13.3,1,0.0,1.0,0.0
1515196800000000000,665,17.5,76.0,1161,13.2,1,0.0,1.0,0.0
1515196800000000000,1374,18.1,64.0,923,11.1,1,0.0,1.0,0.0
1515196800000000000,1900,20.6,55.0,1200,11.2,1,0.0,1.0,0.0
1515196800000000000,1198,23.1,52.0,1012,12.6,1,0.0,1.0,0.0
1515196800000000000,851,25.3,45.0,1371,12.5,1,0.0,1.0,0.0
1515196800000000000,1024,26.8,38.0,1879,11.2,1,0.0,1.0,0.0
1515196800000000000,1062,28.2,34.0,1867,10.8,1,0.0,1.0,0.0
1515196800000000000,1077,29.4,33.0,1535,11.4,1,0.0,1.0,0.0
1515196800000000000,1057,29.6,31.0,1988,10.6,1,0.0,1.0,0.0
1515196800000000000,1214,29.9,36.0,1866,13.2,1,0.0,1.0,0.0
1515196800000000000,1432,29.9,34.0,1912,12.3,1,0.0,1.0,0.0
1515196800000000000,1886,29.2,35.0,1967,12.1,1,0.0,1.0,0.0
1515196800000000000,2024,28.5,36.0,1981,11.9,1,0.0,1.0,0.0
1515196800000000000,2024,26.8,35.0,2000,10.0,1,0.0,1.0,0.0
1515196800000000000,1908,25.0,39.0,2000,10.0,1,0.0,1.0,0.0
1515196800000000000,1854,23.5,44.0,2000,10.5,1,0.0,1.0,0.0
1515196800000000000,1800,22.7,44.0,2000,9.8,1,0.0,1.0,0.0
1515196800000000000,1391,21.8,49.0,1965,10.6,1,0.0,1.0,0.0
1517875200000000000,1146,20.9,53.0,1717,10.9,1,0.0,1.0,0.0
1517875200000000000,977,20.2,57.0,1428,11.4,1,0.0,1.0,0.0
1517875200000000000,670,19.6,60.0,1200,11.6,1,0.0,1.0,0.0
1517875200000000000,473,18.9,63.0,1007,11.6,1,0.0,1.0,0.0
1517875200000000000,311,18.3,66.0,929,11.8,1,0.0,1.0,0.0
1517875200000000000,263,17.8,69.0,951,12.0,1,0.0,1.0,0.0
1517875200000000000,341,17.7,68.0,842,11.7,1,0.0,1.0,0.0
1517875200000000000,557,18.1,59.0,789,9.9,1,0.0,1.0,0.0
1517875200000000000,886,20.4,54.0,828,10.7,1,0.0,1.0,0.0
1517875200000000000,993,23.3,43.0,1257,10.0,1,0.0,1.0,0.0
1517875200000000000,1031,25.5,33.0,1815,0.0,1,0.0,1.0,0.0
1517875200000000000,1078,27.3,35.0,1537,10.4,1,0.0,1.0,0.0
1517875200000000000,1231,28.3,30.0,1675,9.0,1,0.0,1.0,0.0
1517875200000000000,1305,29.6,24.0,1873,6.8,1,0.0,1.0,0.0
1517875200000000000,1354,29.8,23.0,1945,6.4,1,0.0,1.0,0.0
1517875200000000000,1471,29.8,24.0,1939,7.0,1,0.0,1.0,0.0
1517875200000000000,1604,29.6,26.0,2000,8.0,1,0.0,1.0,0.0
1517875200000000000,1826,28.9,22.0,1965,5.0,1,0.0,1.0,0.0
1517875200000000000,1952,27.4,29.0,2000,7.7,1,0.0,1.0,0.0
1517875200000000000,2002,25.4,33.0,2000,7.9,1,0.0,1.0,0.0
1517875200000000000,2003,23.4,38.0,2000,8.2,1,0.0,1.0,0.0
1517875200000000000,1947,22.1,44.0,2000,9.2,1,0.0,1.0,0.0
1517875200000000000,1786,21.4,48.0,2000,9.9,1,0.0,1.0,0.0
1517875200000000000,1434,20.6,52.0,2000,10.3,1,0.0,1.0,0.0
1520294400000000000,1226,19.7,55.0,1986,10.3,1,0.0,1.0,0.0
1520294400000000000,890,19.2,57.0,1985,10.4,1,0.0,1.0,0.0
1520294400000000000,666,18.6,60.0,1841,10.6,1,0.0,1.0,0.0
1520294400000000000,436,18.0,64.0,1560,11.0,1,0.0,1.0,0.0
1520294400000000000,293,17.4,65.0,1093,10.7,1,0.0,1.0,0.0
1520294400000000000,192,17.1,66.0,1370,10.6,1,0.0,1.0,0.0
1520294400000000000,227,16.9,62.0,1768,9.5,1,0.0,1.0,0.0
1520294400000000000,422,18.0,54.0,1997,8.5,1,0.0,1.0,0.0
1520294400000000000,652,20.3,47.0,1785,8.6,1,0.0,1.0,0.0
1520294400000000000,820,22.7,39.0,1880,8.0,1,0.0,1.0,0.0
1520294400000000000,926,24.8,34.0,1869,7.8,1,0.0,1.0,0.0
1520294400000000000,965,26.7,30.0,1782,7.6,1,0.0,1.0,0.0
1520294400000000000,1117,28.7,27.0,1843,7.8,1,0.0,1.0,0.0
1520294400000000000,1351,29.4,24.0,1905,6.7,1,0.0,1.0,0.0
1520294400000000000,1356,29.8,26.0,1818,8.2,1,0.0,1.0,0.0
1520294400000000000,1487,30.7,21.0,1876,5.8,1,0.0,1.0,0.0
1520294400000000000,1690,30.4,28.0,1790,9.8,1,0.0,1.0,0.0
1520294400000000000,1891,29.5,29.0,1944,9.5,1,0.0,1.0,0.0
1520294400000000000,2008,29.3,25.0,1973,7.2,1,0.0,1.0,0.0
1520294400000000000,2024,27.4,29.0,2000,7.7,1,0.0,1.0,0.0
1520294400000000000,2024,25.3,32.0,1997,7.4,1,0.0,1.0,0.0
1520294400000000000,1915,24.2,32.0,2000,6.4,1,0.0,1.0,0.0
1520294400000000000,1627,23.0,38.0,1996,7.9,1,0.0,1.0,0.0
1520294400000000000,1249,22.0,44.0,1978,9.1,1,0.0,1.0,0.0
1522972800000000000,926,21.4,45.0,1964,8.9,1,0.0,1.0,0.0
1522972800000000000,592,20.7,47.0,1987,8.9,1,0.0,1.0,0.0
1522972800000000000,350,20.1,49.0,1978,9.0,1,0.0,1.0,0.0
1522972800000000000,243,19.6,51.0,1923,9.1,1,0.0,1.0,0.0
1522972800000000000,171,19.4,56.0,1752,10.3,1,0.0,1.0,0.0
1522972800000000000,298,19.2,56.0,1772,10.2,1,0.0,1.0,0.0
1522972800000000000,733,18.9,53.0,1871,9.1,1,0.0,1.0,0.0
1522972800000000000,1448,19.5,52.0,1818,9.3,1,0.0,1.0,0.0
1522972800000000000,1978,22.1,44.0,1435,9.2,1,0.0,1.0,0.0
1522972800000000000,1222,23.3,37.0,1336,7.7,1,0.0,1.0,0.0
1522972800000000000,958,25.1,40.0,1076,10.5,1,0.0,1.0,0.0
1522972800000000000,996,26.1,37.0,1079,10.2,1,0.0,1.0,0.0
1522972800000000000,1134,26.3,36.0,1377,10.0,1,0.0,1.0,0.0
1522972800000000000,1070,27.4,30.0,1768,8.2,1,0.0,1.0,0.0
1522972800000000000,1130,26.5,43.0,1671,12.8,1,0.0,1.0,0.0
1522972800000000000,1227,25.5,43.0,1996,11.9,1,0.0,1.0,0.0
1522972800000000000,1575,25.5,43.0,1892,11.9,1,0.0,1.0,0.0
1522972800000000000,1926,24.9,46.0,1855,12.4,1,0.0,1.0,0.0
1522972800000000000,2024,24.4,48.0,1998,12.6,1,0.0,1.0,0.0
1522972800000000000,2024,23.9,51.0,2000,13.1,1,0.0,1.0,0.0
1522972800000000000,2024,23.4,43.0,2000,10.0,1,0.0,1.0,0.0
1522972800000000000,2024,22.6,62.0,1363,14.9,1,0.0,1.0,0.0
1522972800000000000,1807,22.0,64.0,1211,14.8,1,0.0,1.0,0.0
1522972800000000000,1320,21.4,68.0,972,15.2,1,0.0,1.0,0.0
1525564800000000000,915,20.5,71.0,1204,15.0,1,0.0,1.0,0.0
1525564800000000000,733,20.0,67.0,1426,13.6,1,0.0,1.0,0.0
1525564800000000000,447,19.7,66.0,1591,13.1,1,0.0,1.0,0.0
1525564800000000000,313,19.1,72.0,1370,13.9,1,0.0,1.0,0.0
1525564800000000000,213,18.5,72.0,1168,13.3,1,0.0,1.0,0.0
1525564800000000000,281,18.1,73.0,1182,13.1,1,0.0,1.0,0.0
1525564800000000000,725,17.8,73.0,1188,12.8,1,0.0,1.0,0.0
1525564800000000000,1525,18.8,64.0,1099,11.8,1,0.0,1.0,0.0
1525564800000000000,1994,21.5,58.0,1021,12.8,1,0.0,1.0,0.0
1525564800000000000,1312,23.5,51.0,1169,12.7,1,0.0,1.0,0.0
1525564800000000000,947,25.5,43.0,1568,11.9,1,0.0,1.0,0.0
1525564800000000000,962,26.8,37.0,1639,10.8,1,0.0,1.0,0.0
1525564800000000000,1094,28.2,35.0,1411,11.2,1,0.0,1.0,0.0
1525564800000000000,1044,28.6,34.0,1274,11.1,1,0.0,1.0,0.0
1525564800000000000,1103,28.9,34.0,1328,11.4,1,0.0,1.0,0.0
1525564800000000000,1228,29.0,38.0,749,13.2,1,0.0,1.0,0.0
1525564800000000000,1385,28.8,38.0,1027,13.0,1,0.0,1.0,0.0
1525564800000000000,1883,28.1,37.0,1346,12.0,1,0.0,1.0,0.0
1525564800000000000,2024,27.1,40.0,1811,12.3,1,0.0,1.0,0.0
1525564800000000000,2024,25.5,43.0,1760,11.9,1,0.0,1.0,0.0
1525564800000000000,2005,24.0,46.0,1896,11.6,1,0.0,1.0,0.0
1525564800000000000,2024,23.3,51.0,1654,12.5,1,0.0,1.0,0.0
1525564800000000000,1946,22.4,54.0,1778,12.6,1,0.0,1.0,0.0
1525564800000000000,1555,21.9,56.0,1898,12.7,1,0.0,1.0,0.0
1528243200000000000,1243,21.2,60.0,1789,13.1,1,0.0,1.0,0.0
1528243200000000000,1019,20.6,63.0,1670,13.3,1,0.0,1.0,0.0
1528243200000000000,782,20.1,65.0,1435,13.3,1,0.0,1.0,0.0
1528243200000000000,559,19.6,68.0,1260,13.5,1,0.0,1.0,0.0
1528243200000000000,331,19.2,68.0,1181,13.1,1,0.0,1.0,0.0
1528243200000000000,217,18.7,73.0,1065,13.7,1,0.0,1.0,0.0
1528243200000000000,350,18.5,73.0,1028,13.5,1,0.0,1.0,0.0
1528243200000000000,533,19.3,63.0,916,12.0,1,0.0,1.0,0.0
1528243200000000000,789,21.2,59.0,794,12.8,1,0.0,1.0,0.0
1528243200000000000,913,22.9,56.0,763,13.6,1,0.0,1.0,0.0
1528243200000000000,1072,24.3,53.0,949,14.1,1,0.0,1.0,0.0
1528243200000000000,1134,25.8,52.0,905,15.1,1,0.0,1.0,0.0
1528243200000000000,1357,27.3,51.0,703,16.2,1,0.0,1.0,0.0
1528243200000000000,1394,27.3,52.0,613,16.5,1,0.0,1.0,0.0
1528243200000000000,1526,27.4,50.0,615,16.0,1,0.0,1.0,0.0
1528243200000000000,1577,27.6,49.0,656,15.9,1,0.0,1.0,0.0
1528243200000000000,1767,27.9,47.0,824,15.5,1,0.0,1.0,0.0
1528243200000000000,1877,27.4,48.0,1084,15.4,1,0.0,1.0,0.0
1528243200000000000,1907,26.6,52.0,1368,15.9,1,0.0,1.0,0.0
1528243200000000000,1908,24.9,56.0,1469,15.5,1,0.0,1.0,0.0
1528243200000000000,1897,23.4,64.0,1144,16.1,1,0.0,1.0,0.0
1528243200000000000,1763,22.1,72.0,923,16.8,1,0.0,1.0,0.0
1528243200000000000,1540,20.8,78.0,763,16.8,1,0.0,1.0,0.0
1528243200000000000,1229,20.1,77.0,797,15.9,1,0.0,1.0,0.0
1530835200000000000,966,19.6,82.0,628,16.4,1,0.0,1.0,0.0
1530835200000000000,600,19.1,86.0,522,16.6,1,0.0,1.0,0.0
1530835200000000000,417,18.8,88.0,500,16.7,1,0.0,1.0,0.0
1530835200000000000,274,18.4,88.0,465,16.3,1,0.0,1.0,0.0
1530835200000000000,190,18.1,88.0,458,16.0,1,0.0,1.0,0.0
1530835200000000000,287,17.8,91.0,393,16.3,1,0.0,1.0,0.0
1530835200000000000,708,18.1,88.0,272,16.0,1,0.0,1.0,0.0
1530835200000000000,1483,18.6,85.0,307,16.0,1,0.0,1.0,0.0
1530835200000000000,1991,18.9,82.0,326,15.7,1,0.0,1.0,0.0
1530835200000000000,1310,20.5,73.0,364,15.4,1,0.0,1.0,0.0
1530835200000000000,902,22.0,69.0,488,16.0,1,0.0,1.0,0.0
1530835200000000000,955,23.4,62.0,603,15.6,1,0.0,1.0,0.0
1530835200000000000,1082,25.0,56.0,715,15.6,1,0.0,1.0,0.0
1530835200000000000,1057,26.7,47.0,806,14.4,1,0.0,1.0,0.0
1530835200000000000,1099,28.2,44.0,644,14.7,1,0.0,1.0,0.0
1530835200000000000,1152,29.3,41.0,609,14.6,1,0.0,1.0,0.0
1530835200000000000,1393,29.3,41.0,905,14.6,1,0.0,1.0,0.0
1530835200000000000,1809,28.2,51.0,879,17.0,1,0.0,1.0,0.0
1530835200000000000,2024,25.6,57.0,1217,16.4,1,0.0,1.0,0.0
1530835200000000000,2024,24.0,60.0,1379,15.7,1,0.0,1.0,0.0
1530835200000000000,1973,22.8,67.0,1219,16.3,1,0.0,1.0,0.0
1530835200000000000,1906,21.5,69.0,942,15.5,1,0.0,1.0,0.0
1530835200000000000,1766,20.9,71.0,763,15.4,1,0.0,1.0,0.0
1530835200000000000,1264,20.3,77.0,770,16.1,1,0.0,1.0,0.0
1533513600000000000,914,19.1,82.0,874,15.9,1,0.0,1.0,0.0
1533513600000000000,759,18.8,84.0,658,16.0,1,0.0,1.0,0.0
1533513600000000000,522,18.6,84.0,619,15.8,1,0.0,1.0,0.0
1533513600000000000,364,18.6,83.0,889,15.6,1,0.0,1.0,0.0
1533513600000000000,254,18.5,82.0,1072,15.3,1,0.0,1.0,0.0
1533513600000000000,298,18.6,81.0,1205,15.2,1,0.0,1.0,0.0
1533513600000000000,735,18.8,78.0,1259,14.8,1,0.0,1.0,0.0
1533513600000000000,1478,19.1,73.0,1300,14.1,1,0.0,1.0,0.0
1533513600000000000,2007,19.7,69.0,1448,13.8,1,0.0,1.0,0.0
1533513600000000000,1257,21.2,62.0,1384,13.6,1,0.0,1.0,0.0
1533513600000000000,990,21.9,62.0,1664,14.2,1,0.0,1.0,0.0
1533513600000000000,1079,21.9,64.0,1359,14.7,1,0.0,1.0,0.0
1533513600000000000,1234,23.1,56.0,1222,13.8,1,0.0,1.0,0.0
1533513600000000000,1287,24.2,58.0,1015,15.4,1,0.0,1.0,0.0
1533513600000000000,1227,25.0,54.0,1146,15.0,1,0.0,1.0,0.0
1533513600000000000,1370,26.2,51.0,1104,15.2,1,0.0,1.0,0.0
1533513600000000000,1573,26.6,49.0,1200,15.0,1,0.0,1.0,0.0
1533513600000000000,1990,26.9,49.0,1210,15.2,1,0.0,1.0,0.0
1533513600000000000,2024,26.2,54.0,1183,16.1,1,0.0,1.0,0.0
1533513600000000000,2024,24.5,63.0,970,16.9,1,0.0,1.0,0.0
1533513600000000000,2024,22.6,71.0,856,17.0,1,0.0,1.0,0.0
1533513600000000000,2002,21.2,77.0,638,16.9,1,0.0,1.0,0.0
1533513600000000000,1894,20.5,78.0,550,16.5,1,0.0,1.0,0.0
1533513600000000000,1576,20.0,79.0,510,16.2,1,0.0,1.0,0.0
1536192000000000000,1225,19.7,83.0,390,16.7,1,0.0,1.0,0.0
1536192000000000000,1017,19.7,81.0,419,16.3,1,0.0,1.0,0.0
1536192000000000000,724,19.4,84.0,382,16.6,1,0.0,1.0,0.0
1536192000000000000,532,19.1,84.0,421,16.3,1,0.0,1.0,0.0
1536192000000000000,351,19.0,83.0,473,16.0,1,0.0,1.0,0.0
1536192000000000000,261,19.0,85.0,467,16.4,1,0.0,1.0,0.0
1536192000000000000,380,19.0,84.0,440,16.2,1,0.0,1.0,0.0
1536192000000000000,609,20.2,73.0,708,15.1,1,0.0,1.0,0.0
1536192000000000000,951,21.9,62.0,1071,14.2,1,0.0,1.0,0.0
1536192000000000000,1085,24.0,55.0,1411,14.3,1,0.0,1.0,0.0
1536192000000000000,1138,25.8,49.0,1442,14.2,1,0.0,1.0,0.0
1536192000000000000,1180,27.2,46.0,1301,14.5,1,0.0,1.0,0.0
1536192000000000000,1409,28.2,42.0,1563,14.0,1,0.0,1.0,0.0
1536192000000000000,1509,28.8,42.0,1438,14.6,1,0.0,1.0,0.0
1536192000000000000,1629,30.1,35.0,1583,12.9,1,0.0,1.0,0.0
1536192000000000000,1729,29.6,40.0,1546,14.5,1,0.0,1.0,0.0
1536192000000000000,1982,28.7,40.0,1474,13.7,1,0.0,1.0,0.0
1536192000000000000,2012,28.2,39.0,1653,12.9,1,0.0,1.0,0.0
1536192000000000000,1762,27.3,42.0,2000,13.2,1,0.0,1.0,0.0
1536192000000000000,1044,25.7,47.0,2000,13.5,1,0.0,1.0,0.0
1536192000000000000,245,23.7,62.0,1402,15.9,1,0.0,1.0,0.0
1536192000000000000,224,22.4,72.0,1816,17.0,1,0.0,1.0,0.0
1536192000000000000,766,21.0,75.0,2000,16.3,1,0.0,1.0,0.0
1536192000000000000,756,20.7,66.0,2000,14.1,1,0.0,1.0,0.0
1538784000000000000,481,20.2,66.0,2000,13.6,1,0.0,1.0,0.0
1538784000000000000,374,19.7,71.0,1986,14.2,1,0.0,1.0,0.0
1538784000000000000,161,19.2,69.0,2000,13.3,1,0.0,1.0,0.0
1538784000000000000,149,18.6,78.0,1997,14.6,1,0.0,1.0,0.0
1538784000000000000,173,18.3,72.0,2000,13.1,1,0.0,1.0,0.0
1538784000000000000,137,18.4,70.0,2000,12.8,1,0.0,1.0,0.0
1538784000000000000,215,18.3,71.0,2000,12.9,1,0.0,1.0,0.0
1538784000000000000,312,18.4,68.0,2000,12.3,1,0.0,1.0,0.0
1538784000000000000,612,19.0,65.0,2000,12.2,1,0.0,1.0,0.0
1538784000000000000,776,19.2,65.0,2000,12.4,1,0.0,1.0,0.0
1538784000000000000,930,20.2,62.0,2000,12.6,1,0.0,1.0,0.0
1538784000000000000,1060,21.3,56.0,1989,12.1,1,0.0,1.0,0.0
1538784000000000000,1393,23.2,50.0,1988,12.1,1,0.0,1.0,0.0
1538784000000000000,1634,24.2,48.0,1968,12.4,1,0.0,1.0,0.0
1538784000000000000,1796,24.1,51.0,2000,13.3,1,0.0,1.0,0.0
1538784000000000000,1921,24.8,49.0,2000,13.3,1,0.0,1.0,0.0
1538784000000000000,2000,24.8,51.0,2000,13.9,1,0.0,1.0,0.0
1538784000000000000,2024,24.6,52.0,2000,14.0,1,0.0,1.0,0.0
1538784000000000000,2018,24.1,53.0,2000,13.9,1,0.0,1.0,0.0
1538784000000000000,1966,23.4,55.0,2000,13.8,1,0.0,1.0,0.0
1538784000000000000,1983,22.8,55.0,2000,13.2,1,0.0,1.0,0.0
1538784000000000000,1827,22.1,55.0,2000,12.6,1,0.0,1.0,0.0
1538784000000000000,1546,21.5,55.0,2000,12.0,1,0.0,1.0,0.0
1538784000000000000,1171,20.9,56.0,2000,11.7,1,0.0,1.0,0.0
1541462400000000000,906,20.3,58.0,2000,11.7,1,0.0,1.0,0.0
1541462400000000000,552,19.8,59.0,2000,11.5,1,0.0,1.0,0.0
1541462400000000000,352,19.2,60.0,2000,11.2,1,0.0,1.0,0.0
1541462400000000000,231,18.8,61.0,2000,11.1,1,0.0,1.0,0.0
1541462400000000000,193,18.8,60.0,2000,10.8,1,0.0,1.0,0.0
1541462400000000000,323,18.8,61.0,2000,11.1,1,0.0,1.0,0.0
1541462400000000000,797,18.6,61.0,2000,10.9,1,0.0,1.0,0.0
1541462400000000000,1543,19.1,59.0,2000,10.8,1,0.0,1.0,0.0
1541462400000000000,2023,20.7,55.0,2000,11.3,1,0.0,1.0,0.0
1541462400000000000,1280,22.2,48.0,1889,10.6,1,0.0,1.0,0.0
1541462400000000000,980,23.7,47.0,2000,11.7,1,0.0,1.0,0.0
1541462400000000000,1090,23.2,52.0,2000,12.7,1,0.0,1.0,0.0
1541462400000000000,1184,23.2,52.0,2000,12.7,1,0.0,1.0,0.0
1541462400000000000,1021,23.7,49.0,2000,12.3,1,0.0,1.0,0.0
1541462400000000000,1061,23.9,47.0,2000,11.8,1,0.0,1.0,0.0
1541462400000000000,1219,22.2,60.0,1907,14.0,1,0.0,1.0,0.0
1541462400000000000,1199,22.0,60.0,2000,13.8,1,0.0,1.0,0.0
1541462400000000000,1422,20.7,72.0,2000,15.4,1,0.0,1.0,0.0
1541462400000000000,1435,19.8,80.0,2000,16.2,1,0.0,1.0,0.0
1541462400000000000,862,19.4,85.0,1651,16.8,1,0.0,1.0,0.0
1541462400000000000,1255,19.1,84.0,2000,16.3,1,0.0,1.0,0.0
1541462400000000000,1556,19.0,82.0,2000,15.8,1,0.0,1.0,0.0
1541462400000000000,1100,19.0,76.0,2000,14.6,1,0.0,1.0,0.0
1541462400000000000,383,18.2,93.0,460,17.0,1,0.0,1.0,0.0
1544054400000000000,469,18.0,94.0,1906,17.0,1,0.0,1.0,0.0
1544054400000000000,453,17.7,92.0,1958,16.3,1,0.0,1.0,0.0
1544054400000000000,384,17.7,87.0,2000,15.5,1,0.0,1.0,0.0
1544054400000000000,205,17.5,87.0,1995,15.3,1,0.0,1.0,0.0
1544054400000000000,143,17.5,84.0,2000,14.7,1,0.0,1.0,0.0
1544054400000000000,295,17.2,87.0,2000,15.0,1,0.0,1.0,0.0
1544054400000000000,731,16.7,85.0,2000,14.1,1,0.0,1.0,0.0
1544054400000000000,1501,17.1,77.0,1748,13.0,1,0.0,1.0,0.0
1544054400000000000,2024,19.0,67.0,1976,12.7,1,0.0,1.0,0.0
1544054400000000000,1290,21.1,60.0,1998,13.0,1,0.0,1.0,0.0
1544054400000000000,959,22.1,53.0,1999,12.0,1,0.0,1.0,0.0
1544054400000000000,1076,22.9,54.0,1959,13.0,1,0.0,1.0,0.0
1544054400000000000,1182,24.0,51.0,2000,13.2,1,0.0,1.0,0.0
1544054400000000000,1194,25.7,46.0,2000,13.2,1,0.0,1.0,0.0
1544054400000000000,1224,25.6,45.0,1961,12.7,1,0.0,1.0,0.0
1544054400000000000,1380,26.2,42.0,1977,12.2,1,0.0,1.0,0.0
1544054400000000000,1611,26.2,47.0,1996,13.9,1,0.0,1.0,0.0
1544054400000000000,1968,26.4,47.0,1976,14.1,1,0.0,1.0,0.0
1544054400000000000,2024,24.9,53.0,2000,14.6,1,0.0,1.0,0.0
1544054400000000000,2024,23.1,58.0,1997,14.3,1,0.0,1.0,0.0
1544054400000000000,2024,21.6,62.0,2000,13.9,1,0.0,1.0,0.0
1544054400000000000,2024,20.6,70.0,1986,14.9,1,0.0,1.0,0.0
1544054400000000000,1986,20.0,70.0,2000,14.3,1,0.0,1.0,0.0
1544054400000000000,1565,19.5,72.0,1989,14.3,1,0.0,1.0,0.0
1528848000000000000,1249,19.3,76.0,1968,14.9,1,0.0,1.0,0.0
1528848000000000000,1073,18.9,77.0,1987,14.7,1,0.0,1.0,0.0
1528848000000000000,836,18.4,75.0,1986,13.8,1,0.0,1.0,0.0
1528848000000000000,587,18.5,73.0,1951,13.5,1,0.0,1.0,0.0
1528848000000000000,420,18.7,74.0,1933,13.9,1,0.0,1.0,0.0
1528848000000000000,289,18.6,76.0,1957,14.2,1,0.0,1.0,0.0
1528848000000000000,415,18.7,75.0,1923,14.1,1,0.0,1.0,0.0
1528848000000000000,650,19.4,69.0,1277,13.5,1,0.0,1.0,0.0
1528848000000000000,947,20.7,65.0,1004,13.8,1,0.0,1.0,0.0
1528848000000000000,1094,22.6,59.0,1030,14.1,1,0.0,1.0,0.0
1528848000000000000,1244,23.0,57.0,1145,14.0,1,0.0,1.0,0.0
1528848000000000000,1424,24.5,51.0,1333,13.6,1,0.0,1.0,0.0
1528848000000000000,1631,24.5,56.0,1094,15.1,1,0.0,1.0,0.0
1528848000000000000,1690,24.9,52.0,1554,14.3,1,0.0,1.0,0.0
1528848000000000000,1865,26.6,50.0,1119,15.3,1,0.0,1.0,0.0
1528848000000000000,1979,25.5,50.0,1025,14.3,1,0.0,1.0,0.0
1528848000000000000,2024,25.8,50.0,1152,14.5,1,0.0,1.0,0.0
1528848000000000000,2024,25.6,57.0,919,16.4,1,0.0,1.0,0.0
1528848000000000000,2024,23.4,63.0,1245,15.9,1,0.0,1.0,0.0
1528848000000000000,2024,22.8,64.0,1444,15.6,1,0.0,1.0,0.0
1528848000000000000,1972,22.1,65.0,1611,15.2,1,0.0,1.0,0.0
1528848000000000000,1910,21.8,67.0,1485,15.3,1,0.0,1.0,0.0
1528848000000000000,1762,21.6,66.0,1438,14.9,1,0.0,1.0,0.0
1528848000000000000,1352,21.5,62.0,1827,13.9,1,0.0,1.0,0.0
1528934400000000000,1034,21.1,69.0,1086,15.1,1,0.0,1.0,0.0
1528934400000000000,707,20.8,72.0,912,15.5,1,0.0,1.0,0.0
1528934400000000000,452,20.8,73.0,829,15.7,1,0.0,1.0,0.0
1528934400000000000,288,20.8,73.0,756,15.7,1,0.0,1.0,0.0
1528934400000000000,192,21.0,72.0,677,15.7,1,0.0,1.0,0.0
1528934400000000000,153,20.3,84.0,518,17.5,1,0.0,1.0,0.0
1528934400000000000,99,19.5,95.0,179,18.6,1,0.0,1.0,0.0
1528934400000000000,93,19.4,97.0,272,18.9,1,0.0,1.0,0.0
1528934400000000000,186,18.9,97.0,492,18.4,1,0.0,1.0,0.0
1528934400000000000,174,19.1,96.0,273,18.4,1,0.0,1.0,0.0
1528934400000000000,529,19.7,94.0,497,18.7,1,0.0,1.0,0.0
1528934400000000000,727,20.5,79.0,770,16.7,1,0.0,1.0,0.0
1528934400000000000,933,21.2,75.0,876,16.5,1,0.0,1.0,0.0
1528934400000000000,1042,22.8,67.0,930,16.3,1,0.0,1.0,0.0
1528934400000000000,1135,23.8,62.0,1282,16.0,1,0.0,1.0,0.0
1528934400000000000,1266,24.6,57.0,1664,15.5,1,0.0,1.0,0.0
1528934400000000000,1482,25.0,56.0,1723,15.6,1,0.0,1.0,0.0
1528934400000000000,1762,24.6,57.0,1866,15.5,1,0.0,1.0,0.0
1528934400000000000,2024,24.0,61.0,1935,16.0,1,0.0,1.0,0.0
1528934400000000000,1706,23.6,63.0,1956,16.1,1,0.0,1.0,0.0
1528934400000000000,1488,22.6,74.0,1594,17.7,1,0.0,1.0,0.0
1528934400000000000,1671,22.2,72.0,1786,16.9,1,0.0,1.0,0.0
1528934400000000000,1624,21.8,72.0,1952,16.5,1,0.0,1.0,0.0
1528934400000000000,1269,21.6,68.0,2000,15.4,1,0.0,1.0,0.0
1529020800000000000,974,21.0,70.0,2000,15.3,1,0.0,1.0,0.0
1529020800000000000,709,20.6,65.0,2000,13.7,1,0.0,1.0,0.0
1529020800000000000,402,20.1,67.0,2000,13.7,1,0.0,1.0,0.0
1529020800000000000,153,18.8,93.0,419,17.6,1,0.0,1.0,0.0
1529020800000000000,71,18.0,93.0,627,16.8,1,0.0,1.0,0.0
1529020800000000000,160,17.4,86.0,1820,15.0,1,0.0,1.0,0.0
1529020800000000000,602,17.2,83.0,2000,14.2,1,0.0,1.0,0.0
1529020800000000000,1414,18.2,75.0,2000,13.6,1,0.0,1.0,0.0
1529020800000000000,1996,18.7,71.0,1992,13.3,1,0.0,1.0,0.0
1529020800000000000,1151,20.1,65.0,2000,13.3,1,0.0,1.0,0.0
1529020800000000000,992,22.0,56.0,1989,12.8,1,0.0,1.0,0.0
1529020800000000000,1101,22.9,57.0,1918,13.9,1,0.0,1.0,0.0
1529020800000000000,1173,24.4,50.0,2000,13.2,1,0.0,1.0,0.0
1529020800000000000,1023,25.3,48.0,1935,13.4,1,0.0,1.0,0.0
1529020800000000000,1015,26.4,43.0,1944,12.8,1,0.0,1.0,0.0
1529020800000000000,1408,26.7,40.0,1995,11.9,1,0.0,1.0,0.0
1529020800000000000,1617,26.5,45.0,2000,13.5,1,0.0,1.0,0.0
