Date,Rented Bike Count,Hour,Temperature(∞C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(∞C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday
1520640000000000000,724,5,12.324034674324245,74.4972419266407,1.0748620963320348,1769,7.886052011486366,0.3065878639865145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514678400000000000,70,3,0.34989753664592116,89.00409853416315,2.10886735268201,227,-1.3492827565214478,0.049897536645921114,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514937600000000000,381,15,0.5229567993587055,43.147839967935276,4.061868801763559,1291,-11.196243207321444,1.103969280657327,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1534291200000000000,243,5,28.872614077511454,71.66474737545411,0.8111271052045492,1815,23.094292500556783,0.11627824938753828,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514937600000000000,228,10,0.8535131204901053,55.01011302756842,4.259528058713474,997,-7.297977394486317,2.0528389186522107,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1513900800000000000,135,5,0.49250816147161913,74.48729639180853,0.6344625429503531,787,-3.5436481959042636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,78,1,-3.73977716961459,37.56536682275178,1.6534076101284698,1964,-16.196870927853293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518825600000000000,44,7,-4.577110305341983,30.009321595671025,2.3995339202164487,2000,-19.614034178770545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,3,11.0,65.52852106246661,0.8842840354155537,2000,4.7057042124933215,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1537660800000000000,492,2,16.036691065745327,71.41725954404482,1.2956834040299616,2000,10.785610206793985,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1520640000000000000,696,2,13.379564133897777,75.94889287474473,1.178101934890515,1947,9.129926191649647,0.08014691830071508,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537747200000000000,260,4,15.51727979298707,61.96321242077576,0.3086398964935353,2000,8.149443001687477,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514073600000000000,217,2,5.4029093165696915,79.708119256396,0.5394181366860616,224,2.091975652267477,0.009197565226747709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537660800000000000,460,2,16.01884951583972,71.71725726240425,1.2434514524808487,2000,10.852876210400707,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,1749,12,22.314199912568483,53.07797083252924,1.0056735306975224,1394,12.20354997814212,0.8866688114432904,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1526947200000000000,89,15,19.302212409285616,75.83605072180241,1.168770380413518,608,15.62413836031941,0.502413836031941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518652800000000000,91,8,-1.3055473016779329,33.370315344519554,2.1944526983220674,2000,-15.35742116387011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1513900800000000000,279,17,4.704200499141836,71.7447493760727,1.909208437321216,757,-0.008077417286452171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1534291200000000000,772,8,30.90385856785502,65.87294156385603,1.2082822057347096,1777,23.708282205734708,0.3786164016336272,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514764800000000000,127,8,-4.2165833355672895,39.41708332216355,0.7278055548109034,1976,-15.991458338918223,0.12914583389182244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,116,8,0.6703178992071213,72.6987733154125,2.443374222819583,576,-3.881712164494356,0.5946993782556668,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,432,4,16.97672257586452,52.44778662531884,1.3069617832908214,2000,6.741297770886473,0.3919961517086554,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537833600000000000,443,7,13.743290262018931,62.71914564081575,0.6771018627909682,2000,6.1016100762272405,0.16332727346278175,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514073600000000000,128,4,4.896694441266438,83.2770760367729,1.0713786578142401,249,2.2201827477016938,0.030330555873356257,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518652800000000000,73,3,-1.4,34.0,2.1,2000,-15.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,4,13.79470196684428,53.1286660899941,0.8794701966844279,2000,4.105108796210775,0.22818353578448702,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1528243200000000000,1018,1,20.601059933293676,62.99293377804217,0.6010599332936747,1668,13.299116722255272,0.0019962077030872827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514160000000000000,130,1,-1.3818603617013934,59.76492304078412,2.660620120567131,1332,-8.194030783686353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518825600000000000,168,14,-1.589903760881997,19.89570232034734,2.057947399291673,2000,-22.005131501770816,0.14735086690277566,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1526947200000000000,303,9,17.223509847815,79.25348223384482,1.4202785787075858,885,13.521671472245515,0.14709750254765505,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1537747200000000000,262,2,15.769720800121208,58.74853694053479,0.6222872470873426,2000,7.616569129368986,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1534291200000000000,723,5,31.47536377690738,59.931612742209296,0.48346607508059347,1963,22.176627349301523,0.12241691011820371,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1518652800000000000,160,17,-0.03331905976220742,22.888686679964604,2.8888900783531493,1999,-19.02229477954211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,844,8,19.349556059855132,42.29186454860845,2.662884575562334,2000,5.672248606481126,1.1855435678326356,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514160000000000000,105,4,-2.2188862504564484,52.081113749543555,3.2621066257759623,1951,-10.70266350054774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,52,0,0.656939898419386,95.0,1.7513879796838772,85,-0.0944480812644912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,714,13,16.006320285011146,62.177261657836084,1.0746821502649175,2000,8.650635699470165,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1534291200000000000,575,11,30.73437292893173,67.91815969301969,1.5622760460470462,1674,24.01309444911685,0.45228378732124747,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1526947200000000000,612,3,16.363464046975956,71.0807581933058,0.9469228762419236,1423,11.0,0.26538561879038214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518739200000000000,93,17,-1.6861014158150893,63.58212799745629,2.7828969228323355,1394,-7.843728185583952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537660800000000000,382,4,16.44838562857691,67.25683003294384,0.8498758175828393,1987,10.27506209120858,0.2144660156062086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1536537600000000000,0,2,11.4,65.0,1.1,2000,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1515110400000000000,607,1,18.231831705493825,82.77178061543228,0.8,353,15.18618782858028,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518739200000000000,84,15,-1.5676758633163421,59.47910885171061,1.9768075722929122,1622,-8.569952673169299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,802,18,16.38354167920916,50.14848466604859,3.1915909501390667,2000,5.829696933209719,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514678400000000000,78,7,-1.949938509616571,86.07897973178075,1.5658574367395797,345,-3.9420405364384954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1534291200000000000,668,2,29.377700981588685,69.66699579319135,0.8,1906,23.144449929886523,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1537660800000000000,696,6,18.26246711135521,61.46967459400084,1.5597715197108402,1964,10.6543803364221,0.6493466415265462,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1528243200000000000,1455,11,25.433823603020986,52.6911763007208,2.23088236992792,1017,14.804411785467458,1.589889727823564,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1520640000000000000,294,4,12.182280755563903,79.68193993647566,1.210371523810576,1835,8.688937041268717,0.011201245715422026,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,585,2,15.705008572057013,73.99814497331222,1.0015767726846154,1312,11.004452064050678,0.00028752913660634594,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514764800000000000,213,12,-1.9354826825137352,42.70564664685783,0.9842744411429718,1926,-12.937498464913574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,472,1,16.59899671232689,54.59590749397083,1.2050561160339108,2000,7.236356422242115,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514937600000000000,117,3,2.26776875682186,94.31569989085024,1.5757038059392516,678,1.365123740449396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518825600000000000,127,15,-2.3283783984144244,37.54324320317115,2.3425675976216365,2000,-14.842567597621636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1534291200000000000,505,3,29.09078153083525,70.89665058213465,0.8,1870,23.164944176368913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1526947200000000000,458,6,17.088762242102487,23.91757194732063,0.6771534578945827,1719,11.062920747367496,0.43977470999912127,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518652800000000000,44,4,-2.087597882345166,33.312402117654834,2.787597882345166,2000,-16.093877247048717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514764800000000000,87,6,-4.559430291229185,53.590233563928884,1.0799186130327407,2000,-12.561871900246963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1515110400000000000,837,7,18.91100613690996,81.14871675840436,0.948126278522909,423,15.511124232886255,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514678400000000000,79,5,0.2525205662399977,81.50411324799954,2.0316529558400016,461,-3.2315333867201073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518825600000000000,33,3,-4.5,28.0,3.0,2000,-20.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518825600000000000,80,4,-4.475673818231371,31.953900534613616,3.0549290588074975,1949,-18.751347636462743,0.2589503657847287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1520640000000000000,849,0,13.926455283114255,75.43386179221436,0.5911815722952483,1960,9.613227641557128,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1528243200000000000,391,6,19.974417863994262,69.88804940187447,1.651919810324447,998,14.114926746416735,0.3445373876496116,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1528243200000000000,631,3,20.27300963921971,66.601538412011,1.8223653889490377,1203,13.762211547747938,0.2032139495046521,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1513900800000000000,243,9,2.9889819748804185,65.38470120105792,0.7021961675988968,795,-3.086822994406619,0.19208635921895195,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1526947200000000000,203,9,18.414326323938994,36.842090058837755,1.6257305295755982,1072,13.211987184886668,0.158625665531107,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1520640000000000000,745,12,14.264123682133624,70.86804136228447,0.6,1951,8.895092781836208,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514764800000000000,107,3,-4.117877338297326,49.16361151366845,0.8403032373860962,1872,-13.26727769726631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514937600000000000,21,4,1.777931704517767,97.0,1.6337951135533006,554,1.277931704517767,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514937600000000000,27,4,2.179812124721856,97.0,2.7082151848576306,384,1.6798121247218558,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518652800000000000,111,4,-1.9810253793083286,36.30170896551388,1.6793164137944476,2000,-15.003732091953239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,118,5,14.580662047063138,64.4018357375184,0.4250737248898646,1999,7.835955469676952,0.09450014769456438,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1518652800000000000,56,4,-2.201141391616131,35.64258940881526,2.425093706914659,2000,-15.426235098530789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,32,4,-0.45304797314684353,86.84184501678322,3.215321030209801,265,-2.3688634714685213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,862,13,18.422694299492324,44.86380961283694,1.7318064455820137,2000,5.509112146089689,0.3136337928417745,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1518739200000000000,72,9,-2.7662577242707305,50.194215092381896,2.038352287601255,1694,-12.146345484157418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514937600000000000,198,19,-2.67319017443243,52.95385803878381,3.649721565297297,1241,-11.045266610054048,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1537660800000000000,113,4,16.29112964288231,67.17740714235377,0.7911296428823114,2000,10.126611071353066,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514160000000000000,56,4,-3.255005394915233,51.0,2.981423947215515,2000,-11.918576052784486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537660800000000000,168,4,16.311849078823023,66.88150921176978,0.7170564482388462,2000,10.088150921176977,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514937600000000000,243,19,-2.171297728723888,49.362555005592995,3.490936124860175,1318,-11.305584633960157,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1536537600000000000,0,2,11.324356333842227,65.18910916539443,1.0621781669211134,2000,4.962178166921113,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1528243200000000000,897,9,23.670737572306315,60.86215243971714,2.3825876596419455,803,15.318379674704381,1.3438331227456022,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514764800000000000,177,2,-3.6775557596210295,41.98679750565943,0.9019803741510857,1999,-14.683496882074285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514160000000000000,80,3,-2.759582150213054,51.34345407112421,3.2686908142248416,1981,-11.390891335988211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,68,6,-5.0243169979187305,37.373861663197886,0.9713266126142505,1988,-17.353901054746174,0.03165148884263845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1515110400000000000,1268,11,21.97271482886159,67.53593756268805,2.646406243731195,461,15.5899511706996,0.7828681608889175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518739200000000000,67,3,-2.772324674035696,34.33142344141442,1.549388243674817,1991,-16.824082365512226,0.38432706804229855,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,36,4,-4.638494189314413,41.84611756742843,1.2307293241712731,1952,-15.669270675828727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,1,12.051943558117301,57.08281748559018,0.40552116570601215,2000,3.739774693323681,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1518739200000000000,53,7,-4.142083195543299,33.451190869876285,0.9932740654195862,1927,-17.8841663910866,0.46464273903711406,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514937600000000000,226,18,-1.8495678485588956,52.82289619753932,3.4522137975307583,1248,-10.356667912754894,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518739200000000000,87,6,-1.926698544682501,38.0,1.9635924032196619,1973,-14.332281114780102,0.39060688318544234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537660800000000000,809,11,20.270397936251108,53.76534021249631,1.1529242610000983,1985,10.4529242610001,1.1028883156253073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1513900800000000000,244,9,2.4307501256045323,60.43668854419295,0.7457364966706378,801,-4.545736496670638,0.5160466430083392,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1526947200000000000,158,7,16.57352816325991,18.390066594945424,0.7379254994620906,1367,11.818341911915134,0.1218341911915134,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1528243200000000000,1165,0,20.991670257176523,61.04164871411739,0.7958351285882609,1747,13.169443247607827,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1518652800000000000,187,10,1.504541907977682,23.846103081470073,3.1194576108062346,2000,-17.671050578302868,1.1766574664414093,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518652800000000000,179,9,0.9119041544537239,23.724870424650117,2.934854277997178,1962,-18.089880193067152,1.4770498764565456,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1528243200000000000,1826,16,27.133862528080705,48.76476285034279,2.6602323317821748,1083,15.34799612617669,1.744937074775319,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1520640000000000000,1148,17,15.88466261925702,66.54187458398714,0.29444998890632357,1978,9.563875027734191,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514937600000000000,187,18,-2.6806561878295265,59.387584204941305,3.2567449477035217,1162,-9.78372473851761,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1534291200000000000,435,3,28.991032328003882,72.04483835998059,0.4761209589995148,1860,23.376120958999515,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1528243200000000000,659,5,20.30114071453145,64.05608348076059,1.4808935267089218,1055,13.193250937392492,0.4951806296378364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1515110400000000000,1186,11,21.730315304664977,68.62300597951962,2.528682702161819,451,15.58196660022756,0.7369647309216175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518652800000000000,63,3,-1.8250373962596584,34.37481301870171,2.9812593490649144,1999,-15.503223165181604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1513900800000000000,165,7,2.1256029977272717,67.78424791092375,0.7826321130131966,767,-3.3740379360703816,0.1877886191788855,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,32,4,-0.4757739459141259,87.70188378404895,2.5027927837546153,269,-2.270491378306783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1528243200000000000,1337,13,24.57223953404405,56.12574846539066,2.277461079799686,1077,14.847449104353435,1.2149461104918728,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514678400000000000,39,1,0.3708248088236615,94.00634468325893,2.1695558721718746,103,-0.47822348868749837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1515110400000000000,632,1,18.261009207276473,83.77981585447054,0.9830276218294189,413,15.41697237817058,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514678400000000000,234,13,2.354017170760892,36.85127964431748,2.6056410465711526,1697,-12.588205640993232,0.49721369579496644,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,47,5,-0.5994416214153071,85.82517170171968,3.0535652466534806,284,-2.663917583174551,0.035244848948409443,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514160000000000000,76,3,-2.8543652423417343,51.24272459609711,3.3092260682436994,1978,-11.505820323122311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518825600000000000,53,2,-3.848919278270019,29.86023063351423,3.8371037850814043,2000,-18.90482702486433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514764800000000000,290,13,3.286816619436665,25.005040655424327,2.032997289638378,1911,-14.983249322409595,0.9536060521123015,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514937600000000000,182,10,-0.3889175477135556,79.08311839214834,1.9555670190854222,855,-4.034325652203071,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514678400000000000,31,4,-0.2,87.0,3.5,246,-2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,65,3,-3.8508259672582428,34.283354379262164,1.5341803465204067,1935,-17.301651934516485,0.2149936862213508,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518652800000000000,103,15,-2.0812995101165788,31.087797060699472,1.6339777465362617,2000,-16.94618068583679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1515110400000000000,721,4,18.54716433838162,81.35223774412255,1.067044754882451,449,15.217611887206129,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1537833600000000000,913,10,16.867783456523945,50.440721811586855,0.4010309250158809,2000,5.998969074984119,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514073600000000000,247,1,5.59188847927699,78.0811152072301,0.5060836405422576,196,2.0060836405422577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537660800000000000,333,3,15.8,70.0,0.8,2000,10.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537833600000000000,176,3,12.149000731371075,68.25499634314463,0.5248334552285123,2000,6.375166544771488,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1518739200000000000,100,18,-0.6306065797152788,62.12928946856481,2.370114385828395,1538,-7.183341405488274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514160000000000000,179,10,-1.498642746284067,40.480489477833466,2.6988124029985587,1973,-13.654835216363011,0.10517813955021618,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,410,4,16.192583987843634,57.132262839776615,0.7661314198883089,2000,7.619036555798957,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514764800000000000,118,8,-2.317206793938174,37.63519623808565,0.8,1771,-15.126647922512479,0.3942429997188457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,240,2,15.677982095073952,61.22017904926049,0.4186547300493009,2000,8.133026857389073,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537660800000000000,410,4,16.476726944565648,67.56378299956367,0.8541381555652516,1997,10.327069077782626,0.1691817361414114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514678400000000000,28,3,-0.18917480660331976,88.59308937292165,2.440691062707835,233,-1.886142294394289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1526947200000000000,210,17,16.58703297029523,83.21391947191516,0.7183150165026512,651,13.65347986797879,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1513900800000000000,187,4,0.08436042615781947,74.93933568174462,0.6830805653406026,743,-3.8954501761308467,0.0812132863651076,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518652800000000000,61,3,-1.7514883459880748,34.0,2.7326790227785347,2000,-15.551488345988075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,231,4,15.765532169308152,59.45957107589132,0.6186386031697813,1998,7.67421207055772,0.2407491668393904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,690,6,17.62072795577384,14.79969770425911,0.6423047856178761,1472,11.012297228224353,0.26753299696160704,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1537833600000000000,667,6,17.578703585317506,48.00411560216665,1.279835375913334,1991,6.040020578010833,1.394521561248127,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1515110400000000000,764,0,18.29635093998711,78.08514473363412,0.7939182333118484,348,14.313379886713934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1528243200000000000,355,4,19.211974568374885,67.40127158125578,0.7880254316251156,1149,12.968279747876272,0.05508301452446801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1528243200000000000,217,5,18.7,73.0,1.4,1065,13.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514937600000000000,176,1,2.008947509811736,97.0,0.928419921506112,604,1.508947509811736,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518652800000000000,111,1,-1.1964605606611243,35.10618318016627,2.221236636033254,1999,-14.661066167272367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1515110400000000000,544,2,18.213979887559976,83.57346741626682,1.0139798875599764,420,15.328673370813341,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514160000000000000,168,10,-2.8180006436549108,36.440051492392875,2.9270009654823665,1985,-15.70398583959196,0.7916972001011374,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1515110400000000000,307,5,17.82196987971878,85.0,0.6292931729583687,266,15.221969879718776,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514073600000000000,80,3,5.2,82.0,0.7042583713292635,189,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518652800000000000,106,7,-2.901505656528742,37.64183875101361,1.179080624493197,2000,-15.42686209367398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,41,5,-4.248626159435247,43.45683818754355,1.1625282093539502,1971,-14.783996278166374,0.12040086842784614,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1528243200000000000,843,2,20.508063251676134,64.04971571527476,1.0950284284725238,1415,13.417388058701354,0.10061833602973125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1537747200000000000,223,3,15.59475545448765,62.22251934779365,0.3923258274495045,1999,8.23964461548244,0.05648882863686788,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537833600000000000,1014,11,21.50236398958909,36.61910075550406,1.9571391784651038,2000,5.907143470255816,2.269638105517426,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,492,3,15.664909861515488,29.271500418999118,0.747364792273232,1534,10.482454930757743,0.035263520772676804,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518739200000000000,65,7,-1.538564243010351,30.641253873356334,1.5410313468339083,1879,-16.847010448944637,0.9008223679411858,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1513900800000000000,301,12,4.736028433341717,60.447559249974105,0.9,790,-2.444755924997411,0.2814251183338019,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537660800000000000,613,8,18.90540542873834,59.001762545967,0.9940658074715589,1990,10.458813161494312,0.7351645186788973,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514678400000000000,217,12,2.1845369986738996,42.16679413250043,2.5594191814565184,1549,-11.455769945684692,0.45176219509890936,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
